animal_id,breed,intake_type,intake_subtype,intake_date,intake_time,intake_condition,outcome,outcome_date,outcome_time,impound_num
A1188551,PIT BULL,STRAY,WEB,08/29/2023,11:25:00,NORMAL,FOUND EXP,09/29/2023,00:00:00,K23-598588
A1188553,MIXED BREED,STRAY,CONFINED,08/29/2023,11:42:00,APP WNL,RETURNED TO OWNER,09/03/2023,17:47:00,K23-598593
A1188556,MIXED BREED,STRAY,AT LARGE,08/29/2023,11:40:00,APP WNL,TRANSFER,09/19/2023,11:00:00,K23-598596
A1188557,MIXED BREED,STRAY,AT LARGE,08/29/2023,11:40:00,APP WNL,ADOPTION,09/22/2023,17:39:00,K23-598597
A1188558,MIXED BREED,STRAY,AT LARGE,08/29/2023,11:40:00,APP WNL,TRANSFER,08/31/2023,11:41:00,K23-598599
A1188559,MIXED BREED,STRAY,AT LARGE,08/29/2023,11:40:00,APP WNL,TRANSFER,10/09/2023,11:49:00,K23-598598
A1188560,MIXED BREED,STRAY,AT LARGE,08/29/2023,11:40:00,APP WNL,ADOPTION,09/22/2023,17:34:00,K23-598600
A1188561,MIXED BREED,STRAY,AT LARGE,08/29/2023,11:40:00,APP WNL,TRANSFER,08/31/2023,11:35:00,K23-598601
A1188562,MIXED BREED,STRAY,AT LARGE,08/29/2023,11:40:00,APP WNL,TRANSFER,08/31/2023,11:34:00,K23-598602
A1188563,MIXED BREED,STRAY,AT LARGE,08/29/2023,11:40:00,APP WNL,TRANSFER,08/31/2023,11:34:00,K23-598603
A1188564,GERM SHEPHERD,CONFISCATED,QUARANTINE,08/29/2023,19:05:00,APP WNL,RETURNED TO OWNER,09/08/2023,17:45:00,K23-598651
A1188566,MIXED BREED,STRAY,AT LARGE,08/29/2023,12:15:00,APP INJ,TRANSFER,09/04/2023,15:14:00,K23-598606
A1188567,GERM SHEPHERD,STRAY,AT LARGE,08/29/2023,10:03:00,APP WNL,TRANSFER,09/26/2023,13:08:00,K23-598605
A1188568,ROTTWEILER,STRAY,WEB,06/01/2023,12:25:00,NORMAL,LOST EXP,09/29/2023,00:00:00,K23-598607
A1188571,MIXED BREED,STRAY,AT LARGE,08/29/2023,12:51:00,APP WNL,EUTHANIZED,09/13/2023,13:28:00,K23-598609
A1188572,MIXED BREED,STRAY,AT LARGE,08/29/2023,13:03:00,APP WNL,EUTHANIZED,10/02/2023,13:03:00,K23-598610
A1188573,DOBERMAN PINSCH,STRAY,AT LARGE,08/29/2023,14:02:00,APP SICK,TRANSFER,09/03/2023,13:29:00,K23-598615
A1188585,MIXED BREED,STRAY,AT LARGE,08/29/2023,15:06:00,APP WNL,TRANSFER,09/25/2023,18:03:00,K23-598627
A1188586,MIXED BREED,STRAY,AT LARGE,08/29/2023,15:06:00,APP WNL,TRANSFER,09/25/2023,18:08:00,K23-598628
A1188587,LABRADOR RETR,STRAY,AT LARGE,08/29/2023,15:17:00,APP INJ,ADOPTION,09/28/2023,16:38:00,K23-598629
A1188588,MIXED BREED,OWNER SURRENDER,WALK IN,08/29/2023,15:01:00,APP WNL,EUTHANIZED,09/02/2023,17:08:00,K23-598630
A1188589,ALASKAN HUSKY,STRAY,AT LARGE,08/29/2023,15:28:00,APP WNL,RETURNED TO OWNER,09/20/2023,10:55:00,K23-598631
A1188592,MIXED BREED,OWNER SURRENDER,APPOINT,08/29/2023,15:50:00,APP WNL,RETURNED TO OWNER,09/23/2023,11:47:00,K23-598633
A1188593,GERM SHEPHERD,STRAY,WEB,08/18/2023,16:25:00,NORMAL,FOUND EXP,09/29/2023,00:00:00,K23-598635
A1188594,MIXED BREED,OWNER SURRENDER,WALK IN,08/29/2023,16:24:00,APP WNL,TRANSFER,09/15/2023,11:43:00,K23-598637
A1188599,MIXED BREED,STRAY,AT LARGE,08/29/2023,16:45:00,APP WNL,TRANSFER,09/04/2023,17:35:00,K23-598638
A1188601,MIXED BREED,STRAY,AT LARGE,08/29/2023,17:51:00,APP WNL,RETURNED TO OWNER,08/31/2023,16:18:00,K23-598640
A1188604,MIXED BREED,STRAY,AT LARGE,08/29/2023,18:10:00,APP WNL,RETURNED TO OWNER,08/30/2023,16:59:00,K23-598644
A1188606,MIXED BREED,STRAY,AT LARGE,08/29/2023,18:48:00,APP WNL,TRANSFER,08/31/2023,15:54:00,K23-598646
A1188610,MIXED BREED,STRAY,AT LARGE,08/29/2023,19:11:00,APP WNL,TRANSFER,09/04/2023,16:10:00,K23-598652
A1188613,PIT BULL,STRAY,WEB,08/19/2023,20:25:00,NORMAL,FOUND EXP,09/29/2023,00:00:00,K23-598655
A1188614,PIT BULL,CONFISCATED,QUARANTINE,09/06/2023,14:04:00,APP WNL,RETURNED TO OWNER,09/08/2023,16:07:00,K23-599385
A1188615,MIXED BREED,STRAY,AT LARGE,08/29/2023,21:21:00,APP WNL,ADOPTION,09/02/2023,15:55:00,K23-598656
A1188616,PIT BULL,STRAY,CONFINED,08/29/2023,21:55:00,CRITICAL,EUTHANIZED,09/06/2023,13:39:00,K23-598657
A1188617,PIT BULL,STRAY,AT LARGE,08/29/2023,23:31:00,APP WNL,EUTHANIZED,09/16/2023,13:20:00,K23-598662
A1188619,AM PIT BULL TER,STRAY,WEB,08/29/2023,22:25:00,NORMAL,FOUND EXP,09/29/2023,00:00:00,K23-598659
A1188620,AM PIT BULL TER,STRAY,WEB,08/29/2023,22:25:00,NORMAL,FOUND EXP,09/29/2023,00:00:00,K23-598660
A1188624,CHIHUAHUA SH,STRAY,WEB,08/26/2023,01:25:00,NORMAL,LOST EXP,09/30/2023,00:00:00,K23-598663
A1188628,ALASKAN HUSKY,STRAY,WEB,08/28/2023,07:25:00,NORMAL,FOUND EXP,09/30/2023,00:00:00,K23-598664
A1188630,PIT BULL,STRAY,AT LARGE,08/30/2023,07:22:00,APP WNL,ADOPTION,09/17/2023,17:22:00,K23-598666
A1188631,PIT BULL,STRAY,AT LARGE,08/30/2023,07:22:00,APP WNL,ADOPTION,09/04/2023,15:02:00,K23-598667
A1188632,MIXED BREED,STRAY,CONFINED,08/30/2023,08:34:00,APP WNL,EUTHANIZED,09/09/2023,13:49:00,K23-598668
A1188634,ANATOL SHEPHERD,STRAY,AT LARGE,08/30/2023,08:52:00,APP WNL,TRANSFER,10/02/2023,15:13:00,K23-598670
A1188635,ANATOL SHEPHERD,STRAY,AT LARGE,08/30/2023,08:52:00,APP WNL,TRANSFER,10/02/2023,15:13:00,K23-598671
A1188638,PIT BULL,STRAY,AT LARGE,08/30/2023,08:56:00,APP WNL,RETURNED TO OWNER,08/30/2023,08:57:00,K23-598677
A1188639,ROTTWEILER,STRAY,AT LARGE,08/30/2023,09:03:00,APP SICK,RETURNED TO OWNER,09/01/2023,00:00:00,K23-598682
A1188641,PIT BULL,STRAY,AT LARGE,08/30/2023,10:17:00,APP WNL,EUTHANIZED,09/18/2023,16:09:00,K23-598687
A1188643,PUG,STRAY,AT LARGE,08/30/2023,10:28:00,APP WNL,ADOPTION,09/05/2023,15:29:00,K23-598688
A1188645,CHIHUAHUA SH,STRAY,WEB,08/25/2023,11:25:00,NORMAL,LOST EXP,09/30/2023,00:00:00,K23-598693
A1188646,MIXED BREED,STRAY,AT LARGE,08/30/2023,11:22:00,APP WNL,TRANSFER,08/31/2023,11:21:00,K23-598695
A1188647,MIXED BREED,STRAY,AT LARGE,08/30/2023,11:22:00,APP WNL,TRANSFER,08/31/2023,11:22:00,K23-598696
A1188648,MIXED BREED,STRAY,AT LARGE,08/30/2023,11:22:00,APP WNL,ADOPTION,09/05/2023,12:05:00,K23-598697
A1188649,MIXED BREED,STRAY,AT LARGE,08/30/2023,11:22:00,APP WNL,ADOPTION,09/01/2023,11:42:00,K23-598698
A1188650,MIXED BREED,STRAY,AT LARGE,08/30/2023,11:22:00,APP WNL,TRANSFER,08/31/2023,11:22:00,K23-598699
A1188651,MIXED BREED,STRAY,AT LARGE,08/30/2023,11:22:00,APP WNL,TRANSFER,08/31/2023,11:22:00,K23-598700
A1188652,MIXED BREED,STRAY,AT LARGE,08/30/2023,11:22:00,APP WNL,TRANSFER,08/31/2023,11:23:00,K23-598701
A1188653,MIXED BREED,STRAY,AT LARGE,08/30/2023,11:22:00,APP WNL,TRANSFER,08/31/2023,11:23:00,K23-598702
A1188657,MIXED BREED,STRAY,AT LARGE,08/30/2023,11:23:00,APP WNL,ADOPTION,09/07/2023,16:04:00,K23-598708
A1188659,MIXED BREED,STRAY,AT LARGE,08/30/2023,11:23:00,APP WNL,FOSTER,09/08/2023,16:10:00,K23-598709
A1188659,MIXED BREED,FOSTER,APPOINT,09/11/2023,09:17:00,APP WNL,ADOPTION,09/11/2023,16:06:00,K23-599823
A1188660,MIXED BREED,STRAY,AT LARGE,08/30/2023,11:23:00,APP WNL,FOSTER,10/01/2023,15:41:00,K23-598710
A1188661,QUEENSLAND HEEL,STRAY,CONFINED,08/30/2023,11:48:00,APP WNL,RETURNED TO OWNER,09/01/2023,15:40:00,K23-598713
A1188662,MIXED BREED,STRAY,AT LARGE,08/30/2023,11:23:00,APP WNL,FOSTER,09/10/2023,17:02:00,K23-598711
A1188665,MIXED BREED,STRAY,AT LARGE,08/30/2023,12:08:00,APP WNL,TRANSFER,09/01/2023,11:50:00,K23-598714
A1188668,CHIHUAHUA SH,STRAY,CONFINED,08/30/2023,12:31:00,APP WNL,TRANSFER,09/05/2023,16:52:00,K23-598718
A1188669,MIXED BREED,STRAY,AT LARGE,08/30/2023,12:27:00,APP WNL,ADOPTION,09/05/2023,15:52:00,K23-598720
A1188670,PIT BULL,STRAY,AT LARGE,08/30/2023,12:45:00,APP WNL,FOSTER,09/17/2023,15:05:00,K23-598721
A1188670,PIT BULL,FOSTER,APPOINT,09/19/2023,12:38:00,APP WNL,ADOPTION,09/19/2023,12:49:00,K23-600621
A1188671,PIT BULL,STRAY,AT LARGE,08/30/2023,12:45:00,APP WNL,ADOPTION,09/03/2023,15:56:00,K23-598723
A1188673,MIXED BREED,STRAY,CONFINED,08/30/2023,12:54:00,APP WNL,ADOPTION,09/13/2023,16:13:00,K23-598727
A1188674,DACHSHUND,STRAY,WEB,08/30/2023,13:25:00,NORMAL,FOUND EXP,09/30/2023,00:00:00,K23-598729
A1188675,AUST CATTLE DOG,STRAY,WEB,08/30/2023,13:25:00,NORMAL,FOUND EXP,09/30/2023,00:00:00,K23-598730
A1188676,MIXED BREED,STRAY,AT LARGE,08/30/2023,13:36:00,APP WNL,ADOPTION,09/03/2023,15:36:00,K23-598733
A1188677,GERM SHEPHERD,STRAY,AT LARGE,08/30/2023,13:47:00,APP WNL,DIED,09/16/2023,16:00:00,K23-598734
A1188678,MIXED BREED,STRAY,AT LARGE,08/30/2023,14:15:00,APP WNL,ADOPTION,09/01/2023,15:37:00,K23-598739
A1188679,CHIHUAHUA SH,STRAY,WEB,07/26/2023,14:25:00,NORMAL,LOST EXP,09/30/2023,00:00:00,K23-598740
A1188681,MIXED BREED,STRAY,AT LARGE,08/30/2023,14:48:00,APP WNL,ADOPTION,09/04/2023,15:09:00,K23-598742
A1188682,MIXED BREED,STRAY,AT LARGE,08/30/2023,14:48:00,APP WNL,FOSTER,09/03/2023,16:52:00,K23-598743
A1188682,MIXED BREED,FOSTER,APPOINT,09/07/2023,17:00:00,APP WNL,TRANSFER,09/07/2023,17:00:00,K23-599674
A1188685,LABRADOR RETR,STRAY,AT LARGE,08/30/2023,15:47:00,APP WNL,EUTHANIZED,09/19/2023,15:09:00,K23-598747
A1188686,PIT BULL,STRAY,CONFINED,08/30/2023,16:00:00,APP WNL,RETURNED TO OWNER,09/07/2023,14:42:00,K23-598749
A1188688,MIXED BREED,OWNER SURRENDER,WALK IN,08/30/2023,15:49:00,APP WNL,RETURNED TO OWNER,09/03/2023,15:44:00,K23-598750
A1188689,MIXED BREED,OWNER SURRENDER,APPOINT,08/30/2023,16:25:00,APP WNL,RETURNED TO OWNER,09/16/2023,13:06:00,K23-598760
A1188692,MIXED BREED,STRAY,AT LARGE,08/30/2023,17:41:00,APP INJ,RETURNED TO OWNER,08/31/2023,11:33:00,K23-598761
A1188694,MIXED BREED,STRAY,AT LARGE,08/30/2023,17:56:00,UNDERAGE,TRANSFER,08/31/2023,18:12:00,K23-598762
A1188695,MIXED BREED,STRAY,AT LARGE,08/30/2023,17:56:00,UNDERAGE,TRANSFER,08/31/2023,18:13:00,K23-598763
A1188696,MIXED BREED,STRAY,AT LARGE,08/30/2023,17:56:00,UNDERAGE,TRANSFER,08/31/2023,18:13:00,K23-598764
A1188697,MIXED BREED,STRAY,AT LARGE,08/30/2023,17:56:00,UNDERAGE,TRANSFER,08/31/2023,18:13:00,K23-598765
A1188698,CHIHUAHUA LH,STRAY,AT LARGE,08/30/2023,17:56:00,APP WNL,TRANSFER,08/31/2023,18:13:00,K23-598766
A1188700,PIT BULL,STRAY,AT LARGE,08/30/2023,18:13:00,APP WNL,EUTHANIZED,09/19/2023,14:30:00,K23-598768
A1188701,MIXED BREED,STRAY,AT LARGE,08/30/2023,17:32:00,APP WNL,ADOPTION,09/05/2023,15:32:00,K23-598767
A1188712,MIXED BREED,STRAY,AT LARGE,08/30/2023,19:03:00,APP WNL,TRANSFER,09/08/2023,11:23:00,K23-598778
A1188713,MIXED BREED,STRAY,AT LARGE,08/30/2023,19:03:00,APP WNL,TRANSFER,09/08/2023,11:24:00,K23-598779
A1188714,WEIMARANER,STRAY,WEB,08/29/2023,19:25:00,NORMAL,FOUND EXP,09/30/2023,00:00:00,K23-598780
A1188715,GERM SHEPHERD,STRAY,WEB,08/29/2023,19:25:00,NORMAL,FOUND EXP,09/30/2023,00:00:00,K23-598781
A1188716,GERM SHEPHERD,STRAY,WEB,08/30/2023,19:25:00,NORMAL,LOST EXP,09/30/2023,00:00:00,K23-598782
A1188717,GERM SHEPHERD,STRAY,WEB,08/29/2023,19:25:00,NORMAL,FOUND EXP,09/30/2023,00:00:00,K23-598783
A1188734,DACHSHUND,STRAY,WEB,08/27/2023,07:25:00,NORMAL,LOST EXP,10/01/2023,00:00:00,K23-598795
A1188735,ALASKAN HUSKY,STRAY,WEB,08/30/2023,07:25:00,NORMAL,LOST EXP,10/01/2023,00:00:00,K23-598796
A1188739,QUEENSLAND HEEL,OWNER SURRENDER,PICK UP,08/31/2023,08:54:00,APP WNL,ADOPTION,09/08/2023,15:54:00,K23-598807
A1188739,QUEENSLAND HEEL,OWNER SURRENDER,WALK IN,09/14/2023,16:54:00,APP SICK,TRANSFER,10/03/2023,16:48:00,K23-600215
A1188740,MIXED BREED,STRAY,AT LARGE,08/31/2023,09:02:00,APP WNL,TRANSFER,10/03/2023,17:42:00,K23-598806
A1188741,CHIHUAHUA SH,STRAY,AT LARGE,08/31/2023,09:02:00,APP WNL,ADOPTION,09/04/2023,16:38:00,K23-598808
A1188741,CHIHUAHUA SH,STRAY,AT LARGE,09/09/2023,17:47:00,APP WNL,ADOPTION,09/15/2023,11:41:00,K23-599694
A1188742,PIT BULL,CONFISCATED,QUARANTINE,08/31/2023,09:08:00,APP WNL,ADOPTION,09/27/2023,15:53:00,K23-598809
A1188743,SHIH TZU,STRAY,WEB,08/28/2023,09:25:00,NORMAL,FOUND EXP,10/01/2023,00:00:00,K23-598810
A1188744,POODLE STND,STRAY,WEB,08/29/2023,09:25:00,NORMAL,FOUND EXP,10/01/2023,00:00:00,K23-598811
A1188746,GERM SHEPHERD,STRAY,CONFINED,08/31/2023,09:45:00,APP WNL,RETURNED TO OWNER,09/05/2023,15:50:00,K23-598812
A1188749,PIT BULL,STRAY,AT LARGE,08/31/2023,10:22:00,APP WNL,RETURNED TO OWNER,08/31/2023,10:24:00,K23-598815
A1188750,PIT BULL,STRAY,WEB,08/24/2023,10:25:00,NORMAL,FOUND EXP,10/01/2023,00:00:00,K23-598816
A1188751,PIT BULL,OWNER SURRENDER,URGENT,08/31/2023,10:25:00,APP WNL,EUTHANIZED,09/25/2023,12:51:00,K23-598817
A1188752,PIT BULL,OWNER SURRENDER,URGENT,08/31/2023,10:25:00,APP WNL,EUTHANIZED,09/07/2023,14:00:00,K23-598818
A1188753,PIT BULL,OWNER SURRENDER,URGENT,08/31/2023,10:25:00,APP WNL,FOSTER,09/13/2023,17:19:00,K23-598819
A1188753,PIT BULL,FOSTER,DIED,09/18/2023,15:17:00,DECEASED,DIED,09/18/2023,15:18:00,K23-601418
A1188754,PIT BULL,OWNER SURRENDER,URGENT,08/31/2023,10:25:00,APP WNL,ADOPTION,09/02/2023,15:36:00,K23-598820
A1188755,PIT BULL,OWNER SURRENDER,URGENT,08/31/2023,10:25:00,APP WNL,ADOPTION,09/02/2023,15:36:00,K23-598821
A1188756,PIT BULL,STRAY,AT LARGE,08/31/2023,11:01:00,APP WNL,EUTHANIZED,10/01/2023,13:24:00,K23-598822
A1188757,CHIHUAHUA SH,OWNER SURRENDER,URGENT,08/31/2023,11:07:00,CRITICAL,DIED,08/31/2023,12:16:00,K23-598823
A1188758,MIXED BREED,STRAY,AT LARGE,08/30/2023,19:49:00,APP WNL,FOSTER,09/03/2023,16:50:00,K23-598826
A1188758,MIXED BREED,FOSTER,APPOINT,09/07/2023,17:00:00,APP WNL,TRANSFER,09/07/2023,17:00:00,K23-599676
A1188761,MIXED BREED,STRAY,AT LARGE,08/31/2023,10:46:00,APP WNL,ADOPTION,09/20/2023,15:18:00,K23-598831
A1188762,MIXED BREED,STRAY,AT LARGE,08/31/2023,11:56:00,APP WNL,ADOPTION,09/11/2023,15:44:00,K23-598829
A1188764,LABRADOR RETR,FOSTER,APPOINT,09/28/2023,17:06:00,APP WNL,TRANSFER,10/04/2023,12:55:00,K23-601514
A1188764,LABRADOR RETR,STRAY,AT LARGE,09/10/2023,16:30:00,APP WNL,FOSTER,09/23/2023,13:00:00,K23-599783
A1188765,MIXED BREED,STRAY,AT LARGE,08/31/2023,10:46:00,APP WNL,FOSTER,09/04/2023,17:47:00,K23-598833
A1188765,MIXED BREED,FOSTER,APPOINT,09/17/2023,09:25:00,APP WNL,ADOPTION,09/17/2023,16:17:00,K23-600433
A1188768,MIXED BREED,STRAY,AT LARGE,08/31/2023,12:20:00,APP WNL,EUTHANIZED,09/06/2023,16:28:00,K23-598836
A1188769,MIXED BREED,OWNER SURRENDER,APPOINT,08/31/2023,12:32:00,APP WNL,FOSTER,10/02/2023,15:49:00,K23-598837
A1188770,MIXED BREED,OWNER SURRENDER,APPOINT,08/31/2023,12:32:00,APP WNL,ADOPTION,09/24/2023,15:06:00,K23-598838
A1188772,MIXED BREED,OWNER SURRENDER,APPOINT,08/31/2023,13:00:00,APP WNL,TRANSFER,10/03/2023,15:38:00,K23-598840
A1188773,PIT BULL,KEEPSAFE,OWN HOSPIT,08/31/2023,13:14:00,APP WNL,ADOPTION,09/11/2023,18:02:00,K23-598841
A1188774,MIXED BREED,STRAY,AT LARGE,08/31/2023,12:46:00,APP WNL,ADOPTION,09/05/2023,15:57:00,K23-598842
A1188775,MIXED BREED,OWNER SURRENDER,APPOINT,08/31/2023,13:00:00,APP WNL,TRANSFER,09/06/2023,15:45:00,K23-598843
A1188776,MIXED BREED,STRAY,AT LARGE,08/31/2023,13:27:00,APP WNL,DIED,09/12/2023,09:41:00,K23-598846
A1188778,MIXED BREED,STRAY,AT LARGE,08/31/2023,14:03:00,APP WNL,ADOPTION,09/03/2023,15:07:00,K23-598849
A1188783,MIXED BREED,STRAY,AT LARGE,08/31/2023,14:51:00,APP INJ,EUTHANIZED,08/31/2023,16:10:00,K23-598856
A1188784,PIT BULL,STRAY,AT LARGE,08/31/2023,14:58:00,APP SICK,EUTHANIZED,10/02/2023,14:10:00,K23-598857
A1188785,PIT BULL,STRAY,AT LARGE,08/31/2023,14:58:00,APP SICK,ADOPTION,09/04/2023,15:14:00,K23-598858
A1188785,PIT BULL,OWNER SURRENDER,WALK IN,09/08/2023,18:24:00,APP WNL,ADOPTION,09/09/2023,12:41:00,K23-599599
A1188786,PIT BULL,OWNER SURRENDER,WALK IN,09/07/2023,12:32:00,APP WNL,ADOPTION,09/09/2023,18:16:00,K23-599460
A1188786,PIT BULL,STRAY,AT LARGE,08/31/2023,14:58:00,APP SICK,ADOPTION,09/06/2023,14:13:00,K23-598859
A1188787,MIXED BREED,STRAY,AT LARGE,08/31/2023,15:21:00,APP WNL,FOSTER,09/03/2023,16:14:00,K23-598863
A1188787,MIXED BREED,FOSTER,URGENT,09/28/2023,12:12:00,APP WNL,ADOPTION,10/07/2023,13:13:00,K23-601480
A1188788,PIT BULL,OWNER SURRENDER,PICK UP,08/31/2023,15:23:00,APP WNL,RETURNED TO OWNER,09/10/2023,16:32:00,K23-598861
A1188789,MIXED BREED,STRAY,AT LARGE,08/31/2023,15:20:00,APP WNL,TRANSFER,09/06/2023,15:46:00,K23-598862
A1188790,MIXED BREED,OWNER SURRENDER,APPOINT,08/31/2023,15:39:00,APP WNL,TRANSFER,10/03/2023,17:38:00,K23-598864
A1188792,DOBERMAN PINSCH,STRAY,AT LARGE,09/22/2023,13:13:00,APP WNL,FOSTER,10/02/2023,16:47:00,K23-600930
A1188794,MIXED BREED,STRAY,AT LARGE,08/31/2023,16:26:00,APP WNL,FOSTER,09/01/2023,13:50:00,K23-598867
A1188795,AM PIT BULL TER,STRAY,WEB,08/30/2023,16:25:00,NORMAL,LOST EXP,10/01/2023,00:00:00,K23-598866
A1188799,MIXED BREED,STRAY,AT LARGE,08/31/2023,17:38:00,APP WNL,ADOPTION,09/10/2023,15:57:00,K23-598871
A1188800,PIT BULL,STRAY,CONFINED,08/31/2023,18:03:00,APP WNL,ADOPTION,09/11/2023,16:23:00,K23-598872
A1188801,MIXED BREED,STRAY,AT LARGE,08/31/2023,18:21:00,APP WNL,ADOPTION,09/04/2023,12:11:00,K23-598873
A1188803,MIXED BREED,STRAY,AT LARGE,08/31/2023,18:58:00,APP WNL,EUTHANIZED,09/07/2023,12:40:00,K23-598874
A1188805,MIXED BREED,STRAY,CONFINED,08/31/2023,19:58:00,APP WNL,FOSTER,09/02/2023,18:25:00,K23-598877
A1188805,MIXED BREED,FOSTER,APPOINT,09/30/2023,00:00:00,APP WNL,TRANSFER,09/30/2023,00:00:00,K23-601859
A1188808,ENG BULLDOG,STRAY,CONFINED,08/31/2023,21:07:00,APP WNL,ADOPTION,09/04/2023,15:29:00,K23-598879
A1188809,MIXED BREED,STRAY,CONFINED,08/31/2023,20:58:00,APP SICK,TRANSFER,09/06/2023,17:53:00,K23-598878
A1188810,AUST SHEPHERD,STRAY,WEB,08/31/2023,21:25:00,NORMAL,LOST EXP,10/01/2023,00:00:00,K23-598880
A1188811,GERM SHEPHERD,CONFISCATED,QUARANTINE,08/31/2023,22:14:00,APP WNL,EUTHANIZED,09/21/2023,15:28:00,K23-598881
A1188813,PIT BULL,STRAY,QUARANTINE,08/31/2023,23:55:00,APP SICK,EUTHANIZED,09/21/2023,16:19:00,K23-598882
A1188815,MASTIFF,STRAY,AT LARGE,09/01/2023,08:23:00,APP WNL,EUTHANIZED,09/09/2023,13:27:00,K23-598886
A1188816,MASTIFF,STRAY,AT LARGE,09/01/2023,08:23:00,APP WNL,ADOPTION,09/07/2023,17:17:00,K23-598887
A1188817,PIT BULL,STRAY,AT LARGE,09/01/2023,09:56:00,APP WNL,ADOPTION,09/11/2023,17:40:00,K23-598899
A1188818,PIT BULL,STRAY,AT LARGE,09/01/2023,09:56:00,APP WNL,ADOPTION,09/29/2023,15:56:00,K23-598900
A1188819,PIT BULL,STRAY,AT LARGE,09/01/2023,09:56:00,APP WNL,ADOPTION,09/10/2023,14:53:00,K23-598905
A1188820,PIT BULL,STRAY,AT LARGE,09/01/2023,10:56:00,APP WNL,EUTHANIZED,10/04/2023,14:31:00,K23-598908
A1188822,GERM SHEPHERD,STRAY,WEB,08/31/2023,11:25:00,NORMAL,LOST EXP,10/02/2023,00:00:00,K23-598910
A1188823,MIXED BREED,STRAY,AT LARGE,09/01/2023,10:54:00,APP WNL,ADOPTION,09/06/2023,15:19:00,K23-598912
A1188824,MIXED BREED,STRAY,AT LARGE,09/01/2023,10:54:00,APP WNL,ADOPTION,09/05/2023,16:07:00,K23-598914
A1188825,MIXED BREED,STRAY,AT LARGE,09/01/2023,10:54:00,APP WNL,FOSTER,09/02/2023,15:46:00,K23-598916
A1188826,MIXED BREED,STRAY,AT LARGE,09/01/2023,10:54:00,APP WNL,ADOPTION,09/10/2023,16:10:00,K23-598917
A1188827,MIXED BREED,STRAY,AT LARGE,09/01/2023,10:54:00,APP WNL,ADOPTION,09/10/2023,16:03:00,K23-598918
A1188828,MIXED BREED,STRAY,AT LARGE,09/01/2023,11:46:00,APP WNL,ADOPTION,09/05/2023,17:39:00,K23-598919
A1188830,MIXED BREED,STRAY,AT LARGE,09/01/2023,12:17:00,APP WNL,ADOPTION,09/10/2023,15:08:00,K23-598923
A1188831,MIXED BREED,STRAY,AT LARGE,09/01/2023,12:10:00,APP WNL,TRANSFER,09/05/2023,15:25:00,K23-598922
A1188832,MIXED BREED,STRAY,AT LARGE,09/01/2023,12:10:00,APP WNL,FOSTER,09/05/2023,17:28:00,K23-598924
A1188832,MIXED BREED,FOSTER,APPOINT,09/30/2023,00:00:00,APP WNL,TRANSFER,09/30/2023,00:00:00,K23-601841
A1188833,MIXED BREED,STRAY,AT LARGE,09/01/2023,12:10:00,APP WNL,TRANSFER,09/05/2023,17:34:00,K23-598925
A1188834,GREAT PYRENEES,STRAY,AT LARGE,09/01/2023,12:17:00,APP WNL,ADOPTION,09/07/2023,17:22:00,K23-598926
A1188835,MIXED BREED,STRAY,AT LARGE,09/01/2023,12:42:00,APP WNL,FOSTER,09/20/2023,18:07:00,K23-598928
A1188835,MIXED BREED,FOSTER,APPOINT,09/23/2023,15:26:00,APP WNL,ADOPTION,09/26/2023,14:05:00,K23-601024
A1188837,MIXED BREED,STRAY,CONFINED,09/01/2023,13:05:00,UNDERAGE,DIED,09/03/2023,10:03:00,K23-598930
A1188838,MIXED BREED,STRAY,CONFINED,09/01/2023,13:05:00,UNDERAGE,DIED,09/01/2023,23:44:00,K23-598931
A1188839,MIXED BREED,STRAY,CONFINED,09/01/2023,13:05:00,UNDERAGE,EUTHANIZED,09/02/2023,14:26:00,K23-598932
A1188840,MIXED BREED,STRAY,CONFINED,09/01/2023,13:05:00,UNDERAGE,DIED,09/02/2023,10:00:00,K23-598933
A1188841,MIXED BREED,STRAY,CONFINED,09/01/2023,13:05:00,UNDERAGE,DIED,09/01/2023,16:31:00,K23-598936
A1188842,BORDER COLLIE,STRAY,WEB,08/31/2023,13:25:00,NORMAL,LOST EXP,10/02/2023,00:00:00,K23-598934
A1188843,LABRADOR RETR,STRAY,WEB,08/28/2023,13:25:00,NORMAL,FOUND EXP,10/02/2023,00:00:00,K23-598935
A1188844,MIXED BREED,STRAY,CONFINED,09/01/2023,13:05:00,UNDERAGE,DIED,09/02/2023,10:00:00,K23-598937
A1188845,MIXED BREED,STRAY,CONFINED,09/01/2023,13:05:00,UNDERAGE,DIED,09/03/2023,00:38:00,K23-598938
A1188846,MIXED BREED,STRAY,AT LARGE,09/01/2023,13:28:00,APP WNL,FOSTER,11/03/2023,15:31:00,K23-598939
A1188851,AM PIT BULL TER,STRAY,WEB,09/01/2023,14:25:00,NORMAL,LOST EXP,10/02/2023,00:00:00,K23-598943
A1188852,LABRADOR RETR,KEEPSAFE,OWN ARREST,09/01/2023,14:47:00,APP WNL,RETURNED TO OWNER,09/06/2023,15:09:00,K23-598947
A1188854,PIT BULL,STRAY,AT LARGE,09/01/2023,14:38:00,APP WNL,ADOPTION,09/11/2023,16:25:00,K23-598944
A1188855,MIXED BREED,STRAY,AT LARGE,09/01/2023,14:40:00,APP WNL,ADOPTION,10/06/2023,16:25:00,K23-598945
